1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FEDERAL FACILITY,19. INDUSTRY SECTOR CODE,20. INDUSTRY SECTOR,21. PRIMARY SIC,22. SIC 2,23. SIC 3,24. SIC 4,25. SIC 5,26. SIC 6,27. PRIMARY NAICS,28. NAICS 2,29. NAICS 3,30. NAICS 4,31. NAICS 5,32. NAICS 6,33. DOC_CTRL_NUM,34. CHEMICAL,35. ELEMENTAL METAL INCLUDED,36. TRI CHEMICAL/COMPOUND ID,37. CAS#,38. SRS ID,39. CLEAN AIR ACT CHEMICAL,40. CLASSIFICATION,41. METAL,42. METAL CATEGORY,43. CARCINOGEN,44. PFAS,45. FORM TYPE,46. UNIT OF MEASURE,47. 5.1 - FUGITIVE AIR,48. 5.2 - STACK AIR,49. 5.3 - WATER,50. 5.4 - UNDERGROUND,51. 5.4.1 - UNDERGROUND CL I,52. 5.4.2 - UNDERGROUND C II-V,53. 5.5.1 - LANDFILLS,54. 5.5.1A - RCRA C LANDFILL,55. 5.5.1B - OTHER LANDFILLS,56. 5.5.2 - LAND TREATMENT,57. 5.5.3 - SURFACE IMPNDMNT,58. 5.5.3A - RCRA SURFACE IM,59. 5.5.3B - OTHER SURFACE I,60. 5.5.4 - OTHER DISPOSAL,61. ON-SITE RELEASE TOTAL,62. 6.1 - POTW - TRNS RLSE,63. 6.1 - POTW - TRNS TRT,64. POTW - TOTAL TRANSFERS,65. 6.2 - M10,66. 6.2 - M41,67. 6.2 - M62,68. 6.2 - M40 METAL,69. 6.2 - M61 METAL,70. 6.2 - M71,71. 6.2 - M81,72. 6.2 - M82,73. 6.2 - M72,74. 6.2 - M63,75. 6.2 - M66,76. 6.2 - M67,77. 6.2 - M64,78. 6.2 - M65,79. 6.2 - M73,80. 6.2 - M79,81. 6.2 - M90,82. 6.2 - M94,83. 6.2 - M99,84. OFF-SITE RELEASE TOTAL,85. 6.2 - M20,86. 6.2 - M24,87. 6.2 - M26,88. 6.2 - M28,89 6.2 - M93,90. OFF-SITE RECYCLED TOTAL,91. 6.2 - M56,92. 6.2 - M92,93. OFF-SITE ENERGY RECOVERY T,94. 6.2 - M40 NON-METAL,95. 6.2 - M50,96. 6.2 - M54,97. 6.2 - M61 NON-METAL,98. 6.2 - M69,99. 6.2 - M95,100. OFF-SITE TREATED TOTAL,101. 6.2 - UNCLASSIFIED,102. 6.2 - TOTAL TRANSFER,103. TOTAL RELEASES,104. 8.1 - RELEASES,105. 8.1A - ON-SITE CONTAINED,106. 8.1B - ON-SITE OTHER ,107. 8.1C - OFF-SITE CONTAIN,108. 8.1D - OFF-SITE OTHER R,109. 8.2 - ENERGY RECOVER ON,110. 8.3 - ENERGY RECOVER OF,111. 8.4 - RECYCLING ON SITE,112. 8.5 - RECYCLING OFF SIT,113. 8.6 - TREATMENT ON SITE,114. 8.7 - TREATMENT OFF SITE,115. PRODUCTION WSTE (8.1-8.7),116. 8.8 - ONE-TIME RELEASE,117. PROD_RATIO_OR_ ACTIVITY,118. 8.9 - PRODUCTION RATIO
"2020","01752DVTCH40CED","110000309504","DAV-TECH PLATING INC.","40 CEDAR HILL ST","MARLBOROUGH","MIDDLESEX","MA","01752","","","42.31647","-71.57932","NAD83","NA","","NA","NO","332","Fabricated Metals","","","","","","","","","","","","","1320218779066","Nitrate compounds (water dissociable; reportable only when in aqueous solution)","NO","N511","N511","649616","NO","TRI","NO","0","NO","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32935","0","32935","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32935","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32935","32935","0","0","0","0","32935","0","0","0","0","0","0","32935","","PRODUCTION","1.15"
"2020","01752DVTCH40CED","110000309504","DAV-TECH PLATING INC.","40 CEDAR HILL ST","MARLBOROUGH","MIDDLESEX","MA","01752","","","42.31647","-71.57932","NAD83","NA","","NA","NO","332","Fabricated Metals","","","","","","","","","","","","","1320218779054","Nitric acid","NO","0007697372","7697-37-2","152686","NO","TRI","NO","0","NO","NO","R","Pounds","50","95","0","0","0","0","0","0","0","0","0","0","0","0","145","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","145","0","0","145","0","0","0","0","0","0","33321","0","33466","","PRODUCTION","1.15"
"2020","02150GLFLL281EA","110000311136","GULF OIL LP CHELSEA TERMINAL","281 EASTERN AVE","CHELSEA","SUFFOLK","MA","02150","","","42.395","-71.02135","NAD83","GULF OIL LP","147037154","GULF OIL LP","NO","4247","Petroleum Bulk Terminals","","","","","","","","","","","","","1320218905851","Toluene","NO","0000108883","108-88-3","25452","YES","TRI","NO","0","NO","NO","R","Pounds","46.2","461.1",".1","0","0","0","0","0","0","0","0","0","0","0","507.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12.16","0","12.16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12.16","519.56","0","0","507.4","0","12.2","0","0","0","0","0","0","519.6","","ACTIVITY",".85"
"2020","02150GLFLL281EA","110000311136","GULF OIL LP CHELSEA TERMINAL","281 EASTERN AVE","CHELSEA","SUFFOLK","MA","02150","","","42.395","-71.02135","NAD83","GULF OIL LP","147037154","GULF OIL LP","NO","4247","Petroleum Bulk Terminals","","","","","","","","","","","","","1320218905848","Polycyclic aromatic compounds","NO","N590","N590","649749","YES","PBT","NO","0","YES","NO","R","Pounds","0",".05","0","0","0","0","0","0","0","0","0","0","0","0",".05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".05","0","0",".05","0","0","0","0","0","0","0","0",".05","","ACTIVITY",".6"
"2020","02150GLFLL281EA","110000311136","GULF OIL LP CHELSEA TERMINAL","281 EASTERN AVE","CHELSEA","SUFFOLK","MA","02150","","","42.395","-71.02135","NAD83","GULF OIL LP","147037154","GULF OIL LP","NO","4247","Petroleum Bulk Terminals","","","","","","","","","","","","","1320218905798","Ethylbenzene","NO","0000100414","100-41-4","19406","YES","TRI","NO","0","YES","NO","R","Pounds","7.4","33.2",".1","0","0","0","0","0","0","0","0","0","0","0","40.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.7","0","2.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.7","43.4","0","0","41","0","3","0","0","0","0","0","0","44","","ACTIVITY",".85"
"2020","02150GLFLL281EA","110000311136","GULF OIL LP CHELSEA TERMINAL","281 EASTERN AVE","CHELSEA","SUFFOLK","MA","02150","","","42.395","-71.02135","NAD83","GULF OIL LP","147037154","GULF OIL LP","NO","4247","Petroleum Bulk Terminals","","","","","","","","","","","","","1320218905875","n-Hexane","NO","0000110543","110-54-3","26740","YES","TRI","NO","0","NO","NO","R","Pounds","55","367",".1","0","0","0","0","0","0","0","0","0","0","0","422.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12.1","0","12.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12.1","434.2","0","0","422","0","12","0","0","0","0","0","0","434","","ACTIVITY",".6"
"2020","02150GLFLL281EA","110000311136","GULF OIL LP CHELSEA TERMINAL","281 EASTERN AVE","CHELSEA","SUFFOLK","MA","02150","","","42.395","-71.02135","NAD83","GULF OIL LP","147037154","GULF OIL LP","NO","4247","Petroleum Bulk Terminals","","","","","","","","","","","","","1320218905697","1,2,4-Trimethylbenzene","NO","0000095636","95-63-6","16261","NO","TRI","NO","0","NO","NO","R","Pounds","143","242","0","0","0","0","0","0","0","0","0","0","0","0","385","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.21","0","4.21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.21","389.21","0","0","385","0","4.2","0","0","0","0","0","0","389.2","","ACTIVITY",".6"
"2020","02780PMSTR355CO","110013284711","AIRBORN ELECTRONICS INC","355 CONSTITUTION DR","TAUNTON","BRISTOL","MA","02780","","","41.94494","-71.12947","NAD83","AIRBORN INC","007343429","AIRBORN INC","NO","335","Electrical Equipment","","","","","","","","","","","","","1320220594941","Lead","NO","0007439921","7439-92-1","149583","YES","PBT","YES","1","YES","NO","R","Pounds",".01",".6","0","0","0","0","0","0","0","0","0","0","0","0",".61","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31.9","0","0","0","31.9","0","0","0","0","0","0","0","0","0","0","0","31.9",".61","0","0",".61","0","0","0","0","0","31.9","0","0","32.51","","PRODUCTION",".99"
"2020","02150GLFLL281EA","110000311136","GULF OIL LP CHELSEA TERMINAL","281 EASTERN AVE","CHELSEA","SUFFOLK","MA","02150","","","42.395","-71.02135","NAD83","GULF OIL LP","147037154","GULF OIL LP","NO","4247","Petroleum Bulk Terminals","","","","","","","","","","","","","1320218905774","Benzo[g,h,i]perylene","NO","0000191242","191-24-2","40576","YES","PBT","NO","0","NO","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","ACTIVITY",".85"
"2020","02150GLFLL281EA","110000311136","GULF OIL LP CHELSEA TERMINAL","281 EASTERN AVE","CHELSEA","SUFFOLK","MA","02150","","","42.395","-71.02135","NAD83","GULF OIL LP","147037154","GULF OIL LP","NO","4247","Petroleum Bulk Terminals","","","","","","","","","","","","","1320218905824","Lead","NO","0007439921","7439-92-1","149583","YES","PBT","YES","1","YES","NO","R","Pounds","0",".01",".05","0","0","0","0","0","0","0","0","0","0","0",".06","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".06","0","0",".06","0","0","0","0","0","0","0","0",".06","","ACTIVITY",".6"
"2020","02150GLFLL281EA","110000311136","GULF OIL LP CHELSEA TERMINAL","281 EASTERN AVE","CHELSEA","SUFFOLK","MA","02150","","","42.395","-71.02135","NAD83","GULF OIL LP","147037154","GULF OIL LP","NO","4247","Petroleum Bulk Terminals","","","","","","","","","","","","","1320218905863","Xylene (mixed isomers)","NO","0001330207","1330-20-7","84970","YES","TRI","NO","0","NO","NO","R","Pounds","34.5","145.9",".1","0","0","0","0","0","0","0","0","0","0","0","180.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12.15","0","12.15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12.15","192.65","0","0","180.5","0","12.15","0","0","0","0","0","0","192.65","","ACTIVITY",".85"
"2020","0270WMCRTC527PL","110043230731","UMICORE ELECTRICAL MATERIALS USA INC","527 PLEASANT STREET BLDG 11","ATTLEBORO","BRISTOL","MA","02703","","","41.947559","-71.266082","NAD83","UMICORE ELECTRICAL MATERIALS USA INC","877383752","UMICORE USA INC","NO","332","Fabricated Metals","","","","","","","","","","","","","1320218864977","Copper","NO","0007440508","7440-50-8","150086","NO","TRI","YES","1","NO","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","68254","0","0","0","68254","0","0","0","0","0","0","0","0","0","0","0","68254","0","0","0","0","0","0","0","0","0","68254","0","0","68254","","PRODUCTION","1.04"
"2020","0270WMCRTC527PL","110043230731","UMICORE ELECTRICAL MATERIALS USA INC","527 PLEASANT STREET BLDG 11","ATTLEBORO","BRISTOL","MA","02703","","","41.947559","-71.266082","NAD83","UMICORE ELECTRICAL MATERIALS USA INC","877383752","UMICORE USA INC","NO","332","Fabricated Metals","","","","","","","","","","","","","1320218864989","Silver","NO","0007440224","7440-22-4","149849","NO","TRI","YES","1","NO","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40490","0","0","0","40490","0","0","0","0","0","0","0","0","0","0","0","40490","0","0","0","0","0","0","0","0","0","40490","0","0","40490","","PRODUCTION","1.04"
"2020","02150GLFLL281EA","110000311136","GULF OIL LP CHELSEA TERMINAL","281 EASTERN AVE","CHELSEA","SUFFOLK","MA","02150","","","42.395","-71.02135","NAD83","GULF OIL LP","147037154","GULF OIL LP","NO","4247","Petroleum Bulk Terminals","","","","","","","","","","","","","1320218905750","Benzene","NO","0000071432","71-43-2","4754","YES","TRI","NO","0","YES","NO","R","Pounds","33","404",".9","0","0","0","0","0","0","0","0","0","0","0","437.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.7","0","2.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.7","440.6","0","0","438","0","2.7","0","0","0","0","0","0","440.7","","ACTIVITY",".54"
"2020","01913CRGCR79MON","110002018600","MUNTERS","79 MONROE ST","AMESBURY","ESSEX","MA","01913","","","42.85878","-70.90647","NAD83","NA","","","NO","333","Machinery","","","","","","","","","","","","","1320219327044","Nickel","NO","0007440020","7440-02-0","149674","YES","TRI","YES","1","YES","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6180","6180","0","0","0","0","0","0","0","0","0","0","0","6180","0","0","0","0","0","0","0","0","0","6180","0","0","6180","","PRODUCTION",".97"
"2020","01913CRGCR79MON","110002018600","MUNTERS","79 MONROE ST","AMESBURY","ESSEX","MA","01913","","","42.85878","-70.90647","NAD83","NA","","","NO","333","Machinery","","","","","","","","","","","","","1320219327020","Manganese","NO","0007439965","7439-96-5","149625","YES","TRI","YES","1","NO","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5649","5649","0","0","0","0","0","0","0","0","0","0","0","5649","0","0","0","0","0","0","0","0","0","5649","0","0","5649","","PRODUCTION",".97"
"2020","01913CRGCR79MON","110002018600","MUNTERS","79 MONROE ST","AMESBURY","ESSEX","MA","01913","","","42.85878","-70.90647","NAD83","NA","","","NO","333","Machinery","","","","","","","","","","","","","1320219327069","Zinc compounds","NO","N982","N982","649699","NO","TRI","YES","1","NO","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16369","16369","0","0","0","0","0","0","0","0","0","0","0","16369","0","0","0","0","0","0","0","0","0","16369","0","0","16369","","PRODUCTION",".97"
"2020","02150GLFLL281EA","110000311136","GULF OIL LP CHELSEA TERMINAL","281 EASTERN AVE","CHELSEA","SUFFOLK","MA","02150","","","42.395","-71.02135","NAD83","GULF OIL LP","147037154","GULF OIL LP","NO","4247","Petroleum Bulk Terminals","","","","","","","","","","","","","1320218905836","Naphthalene","NO","0000091203","91-20-3","13326","YES","TRI","NO","0","YES","NO","R","Pounds","1.3","3.6",".1","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".79","0",".79","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".79","5.79","0","0","5","0",".8","0","0","0","0","0","0","5.8","","ACTIVITY",".6"
"2020","01913CRGCR79MON","110002018600","MUNTERS","79 MONROE ST","AMESBURY","ESSEX","MA","01913","","","42.85878","-70.90647","NAD83","NA","","","NO","333","Machinery","","","","","","","","","","","","","1320219327057","Copper","NO","0007440508","7440-50-8","150086","NO","TRI","YES","1","NO","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20318","20318","0","0","0","0","0","0","0","0","0","0","0","20318","0","0","0","0","0","0","0","0","0","20318","0","0","20318","","PRODUCTION",".97"
"2020","01570MCDHSROBER","110000581157","MACE ADHESIVES & COATINGS CO I NC","ROBERTS RD","DUDLEY","WORCESTER","MA","01571","","","42.026938","-71.968378","NAD83","NA","","NA","NO","325","Chemicals","","","","","","","","","","","","","1320218925360","Ethylene glycol","NO","0000107211","107-21-1","24257","YES","TRI","NO","0","NO","NO","R","Pounds","372","701","0","0","0","0","0","0","0","0","0","0","0","0","1073","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1073","0","0","1073","0","0","0","0","0","0","0","0","1073","","PRODUCTION","1.19"
"2020","01570MCDHSROBER","110000581157","MACE ADHESIVES & COATINGS CO I NC","ROBERTS RD","DUDLEY","WORCESTER","MA","01571","","","42.026938","-71.968378","NAD83","NA","","NA","NO","325","Chemicals","","","","","","","","","","","","","1320218925358","Diisocyanates","NO","N120","N120","649715","YES","TRI","NO","0","NO","NO","R","Pounds","8","11","0","0","0","0","0","0","0","0","0","0","0","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","0","0","19","0","0","0","0","0","0","0","0","19","","PRODUCTION","1.35"
"2020","01570MCDHSROBER","110000581157","MACE ADHESIVES & COATINGS CO I NC","ROBERTS RD","DUDLEY","WORCESTER","MA","01571","","","42.026938","-71.968378","NAD83","NA","","NA","NO","325","Chemicals","","","","","","","","","","","","","1320218925345","Chromium compounds (except for chromite ore mined in the Transvaal Region)","NO","N090","N090","649475","YES","TRI","YES","1","NO","NO","R","Pounds","3","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","3","","PRODUCTION",".66"
"2020","01460MTRLS543GR","110012708070","MSI TRANSDUCERS CORP","543 GREAT RD","LITTLETON","MIDDLESEX","MA","01460","","","42.557271","-71.48797","NAD83","AIRMAR TECHNOLOGY CORP","048482541","AIRMAR TECHNOLOGY CORP","NO","334","Computers and Electronic Products","","","","","","","","","","","","","1320219159249","Lead compounds","NO","N420","N420","650002","YES","PBT","YES","1","NO","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","139","0","0","0","0",".01","146.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","146.01","146.01","0","0","0","146",".01","0","0","0","0","0","0","146.01","","PRODUCTION",".7"
"2020","0184WLFMND351HB","110070129759","LIFOAM INDUSTRIES LLC","351 HOLT RD","NORTH ANDOVER","ESSEX","MA","01845","","","42.72663","-71.1246","NAD83","LIFOAM INDUSTRIES LLC","003084209","LIFOAM INDUSTRIES LLC","NO","326","Plastics and Rubber","","","","","","","","","","","","","1320219317916","Diisocyanates","NO","N120","N120","649715","YES","TRI","NO","0","NO","NO","A","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"2020","01507NCMNCRT169","110002464182","INCOM INC.","294 SOUTHBRIDGE ROAD (ROUTE 169)","CHARLTON","WORCESTER","MA","01507","","","42.1091","-72.01402","NAD83","NA","","NA","NO","327","Nonmetallic Mineral Product","","","","","","","","","","","","","1320218726230","Lead  And Lead Compounds","YES","N420","N420","650002","YES","PBT","YES","1","NO","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26180","0","26180","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26180","26180","0","0","0","0","26180","0","0","0","0","0","0","26180","","PRODUCTION",".65"
"2020","01613WYMNG105MA","110070814698","WYMAN-GORDON CO","80 HERMON ST","WORCESTER","WORCESTER","MA","01608","","","42.256602","-71.802285","NAD83","BERKSHIRE HATHAWAY INC","001024314","BERKSHIRE HATHAWAY INC","NO","332","Fabricated Metals","","","","","","","","","","","","","1320218895023","Nickel","NO","0007440020","7440-02-0","149674","YES","TRI","YES","1","YES","NO","R","Pounds","0","3","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0","18","0","578140","0","0","0","578140","0","0","0","0","0","0","0","0","0","0","0","578158","21","0","0","3","0","18","0","0","0","578140","0","0","578161","","PRODUCTION",".3"
"2020","01613WYMNG105MA","110070814698","WYMAN-GORDON CO","80 HERMON ST","WORCESTER","WORCESTER","MA","01608","","","42.256602","-71.802285","NAD83","BERKSHIRE HATHAWAY INC","001024314","BERKSHIRE HATHAWAY INC","NO","332","Fabricated Metals","","","","","","","","","","","","","1320218895009","Cobalt","NO","0007440484","7440-48-4","150078","YES","TRI","YES","1","YES","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","4","0","147989","0","0","0","147989","0","0","0","0","0","0","0","0","0","0","0","147993","4","0","0","0","0","4","0","0","0","147989","0","0","147993","","PRODUCTION",".33"
"2020","0237WVLSTC9PLEA","110044972401","VEOLIA ES TECHNICAL SOLUTIONS","90 PLEASANT ST","WEST BRIDGEWATER","PLYMOUTH","MA","02379","","","42.00829","-71.04619","NAD83","VEOLIA ENVIRONMENTAL SERVICES","NA","","NO","562","Hazardous Waste","","","","","","","","","","","","","1320219254859","Mercury","NO","0007439976","7439-97-6","149633","YES","PBT","YES","1","NO","NO","R","Pounds","0",".0000051","0","0","0","0","0","0","0","0","0","0","0","0",".0000051","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".0048","0","0","0","0","0",".0048","0","203.212","0","0","0","203.212","0","0","0","0","0","0","0","0","0","0","0","203.2168",".0048051","0","0",".0000051",".0048","0","0","0","0","203.212","0","0","203.2168051","","PRODUCTION",".73"
"2020","01613WYMNG105MA","110070814698","WYMAN-GORDON CO","80 HERMON ST","WORCESTER","WORCESTER","MA","01608","","","42.256602","-71.802285","NAD83","BERKSHIRE HATHAWAY INC","001024314","BERKSHIRE HATHAWAY INC","NO","332","Fabricated Metals","","","","","","","","","","","","","1320218894970","Chromium","NO","0007440473","7440-47-3","150060","YES","TRI","YES","1","NO","NO","R","Pounds","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","162260","0","0","0","162260","0","0","0","0","0","0","0","0","0","0","0","162261","2","0","0","1","0","1","0","0","0","162260","0","0","162262","","PRODUCTION",".29"
"2020","0237WVLSTC9PLEA","110044972401","VEOLIA ES TECHNICAL SOLUTIONS","90 PLEASANT ST","WEST BRIDGEWATER","PLYMOUTH","MA","02379","","","42.00829","-71.04619","NAD83","VEOLIA ENVIRONMENTAL SERVICES","NA","","NO","562","Hazardous Waste","","","","","","","","","","","","","1320219254873","Polychlorinated biphenyls","NO","0001336363","1336-36-3","85878","YES","PBT","NO","0","YES","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13973.9","0","0","0","1","0","13974.9","0","0","0","0","0","0","0","0","0","0","15235.16","0","0","0","0","15235.16","0","29210.06","13974.9","0","0","0","13973.9","1","0","0","0","0","0","15235.16","29210.06","","PRODUCTION",".82"
"2020","01810CLFRN150DA","110003501265","ICP CONSTRUCTION","150 DASCOMB RD","ANDOVER","ESSEX","MA","01810","","","42.62351","-71.18146","NAD83","CPC HOLDING LLC","NA","CPC HOLDING LLC","NO","325","Chemicals","","","","","","","","","","","","","1320219620200","Ethylene glycol","NO","0000107211","107-21-1","24257","YES","TRI","NO","0","NO","NO","R","Pounds","1856","1856","0","0","0","0","0","0","0","0","0","0","0","0","3712","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3712","0","0","3712","0","0","0","0","0","0","0","0","3712","","PRODUCTION","1.3"
"2020","01810CLFRN150DA","110003501265","ICP CONSTRUCTION","150 DASCOMB RD","ANDOVER","ESSEX","MA","01810","","","42.62351","-71.18146","NAD83","CPC HOLDING LLC","NA","CPC HOLDING LLC","NO","325","Chemicals","","","","","","","","","","","","","1320218696348","Chromium compounds (except for chromite ore mined in the Transvaal Region)","NO","N090","N090","649475","YES","TRI","YES","1","NO","NO","A","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"2020","0155WCLNPR1CABT","110032731248","CLEANPART EAST","10 CABOT STREET, SUITE 100","SOUTHBRIDGE","WORCESTER","MA","01550","","","42.07341","-72.02096","NAD83","CLEANPART US","831162008","CLEANPART US","NO","332","Fabricated Metals","","","","","","","","","","","","","1320218774521","Nitric acid","NO","0007697372","7697-37-2","152686","NO","TRI","NO","0","NO","NO","R","Pounds","1","174","0","0","0","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3230","0","3230","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3230","3405","0","0","175","0","3230","0","0","0","0","18214","0","21619","","PRODUCTION",".97"
"2020","02717HTTRN120BR","110002086910","HEAT TRANSFER PRODUCTS","120 BRALEY RD","EAST FREETOWN","BRISTOL","MA","02717","","","41.74908","-70.96873","NAD83","ARISTON THERMO USA","084805860","ARISTON THERMO USA","NO","335","Electrical Equipment","","","","","","","","","","","","","1320218824326","Nickel","NO","0007440020","7440-02-0","149674","YES","TRI","YES","1","YES","NO","R","Pounds","5","5","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3974","3974","0","0","0","0","0","0","0","0","0","0","0","3974","10","0","0","10","0","0","0","0","0","3974","0","0","3984","","PRODUCTION",".85"
